1024 4.125000 1024 3.3803 0.0179707 0.0289 10000 551.197
1024 4.125000 2048 2.6208 0.0157544 0.0699 10000 982.901
1024 4.125000 256 5.5445 0.0222675 0.0021 10000 166.286
1024 4.125000 4096 1.9954 0.0142267 0.142 10000 1735.9
1024 4.125000 512 4.3689 0.020282 0.0114 10000 325.377
1024 4.125000 8192 1.5435 0.0125328 0.2184 10000 2757.51
128 4.125000 1024 0.7597 0.00784574 0.4282 10000 126.005
128 4.125000 128 1.2857 0.010164 0.2332 10000 38.2015
128 4.125000 256 1.0973 0.00944792 0.2943 10000 57.6622
128 4.125000 32 1.8103 0.0117419 0.1184 10000 16.1909
128 4.125000 512 0.9095 0.00861226 0.3642 10000 82.2342
128 4.125000 64 1.5002 0.0109836 0.1861 10000 24.6228
16384 4.125000 131072 5.9575 0.0274567 0.0048 10000 100143
16384 4.125000 16384 13.7664 0.0402731 0 10000
16384 4.125000 32768 10.2795 0.0351613 0.0002 10000 25177
16384 4.125000 4096 25.2339 0.0528895 0 10000
16384 4.125000 65536 7.7859 0.0309381 0.0005 10000 57678.8
16384 4.125000 8192 18.6816 0.0458225 0 10000
2048 4.125000 1024 6.2704 0.0249465 0.0026 10000 744.346
2048 4.125000 16384 2.0889 0.0150146 0.1378 10000 7810.2
2048 4.125000 2048 4.7914 0.0220061 0.0095 10000 1350.26
2048 4.125000 4096 3.6338 0.0192969 0.0267 10000 2367.76
2048 4.125000 512 8.185 0.0279771 0.0003 10000 276
2048 4.125000 8192 2.7381 0.0168746 0.0683 10000 4358.49
256 4.125000 1024 1.164 0.0100125 0.2863 10000 224.321
256 4.125000 128 2.1271 0.0133624 0.0942 10000 58.051
256 4.125000 2048 0.9225 0.00898829 0.3745 10000 339.288
256 4.125000 256 1.7695 0.0122596 0.142 10000 90.8077
256 4.125000 512 1.4453 0.0111284 0.2049 10000 154.334
256 4.125000 64 2.5858 0.0145597 0.0569 10000 35.2302
32768 4.125000 131072 11.6175 0.0551619 0 5082
32768 4.125000 16384 26.9396 0.0568622 0 10000
32768 4.125000 262144 8.92706 0.0662298 0.000383877 2605 244038
32768 4.125000 32768 20.1275 0.0498151 0 10000
32768 4.125000 65536 15.1856 0.0438376 0 10000
32768 4.125000 8192 36.524 0.0651474 0 10000
4096 4.125000 1024 11.9174 0.0347479 0 10000
4096 4.125000 16384 3.84 0.0210167 0.0264 10000 10823.4
4096 4.125000 2048 8.9464 0.030333 0.0002 10000 1941.5
4096 4.125000 32768 2.9068 0.0181596 0.0702 10000 19613.2
4096 4.125000 4096 6.7034 0.0268857 0.0022 10000 2900.68
4096 4.125000 8192 5.0626 0.0235824 0.0081 10000 5606.62
512 4.125000 1024 1.9388 0.0132244 0.1246 10000 371.696
512 4.125000 128 3.8044 0.0180126 0.0148 10000 79.5946
512 4.125000 2048 1.5066 0.0118742 0.2141 10000 596.347
512 4.125000 256 3.0223 0.0163738 0.04 10000 133.377
512 4.125000 4096 1.1598 0.0105672 0.3085 10000 977.051
512 4.125000 512 2.4347 0.0148961 0.0814 10000 230.165
8192 4.125000 16384 7.1398 0.0282893 0.0014 10000 12596.9
8192 4.125000 2048 17.3145 0.0428135 0 10000
8192 4.125000 32768 5.4203 0.0250261 0.0059 10000 23727.6
8192 4.125000 4096 12.9131 0.037475 0 10000
8192 4.125000 65536 4.116 0.0222219 0.0258 10000 46122.5
8192 4.125000 8192 9.5845 0.032406 0.0002 10000 7171
1024 4.156250 256 6.3127 0.0234323 0.0008 10000 197.25
16384 4.156250 65536 12.734 0.158121 0 609
2048 4.156250 1024 7.4714 0.02676 0.0005 10000 703.6
32768 4.156250 262144 16.9531 0.489354 0 64
4096 4.156250 4096 8.7835 0.0297735 0.0001 10000 3157
8192 4.156250 16384 10.3809 0.0360442 0.00023488 8515 11746
1024 4.187500 256 7.0656 0.0246485 0.0003 10000 185.667
16384 4.187500 65536 19.3451 0.173078 0 623
2048 4.187500 1024 8.8252 0.0284289 0.0001 10000 579
32768 4.187500 262144 28.0469 0.626338 0 64
4096 4.187500 4096 10.9609 0.032679 0 10000
8192 4.187500 16384 14.1388 0.0415248 0 8254
1024 4.218750 256 7.883 0.0257649 0.0003 10000 164.667
16384 4.218750 65536 26.8994 0.267696 0 358
2048 4.218750 1024 10.2156 0.0295718 0.0001 10000 953
32768 4.218750 262144 41.1897 0.756838 0 58
4096 4.218750 4096 13.3971 0.0350776 0 10000
8192 4.218750 16384 18.3809 0.0466166 0 7988
1024 4.250000 1024 6.1786 0.0224515 0.0011 10000 593.182
1024 4.250000 2048 5.2485 0.0206551 0.0017 10000 917.588
1024 4.250000 256 8.6553 0.0266396 0 10000
1024 4.250000 4096 4.4366 0.0190441 0.0077 10000 1900.84
1024 4.250000 512 7.298 0.0246516 0.0005 10000 286.6
1024 4.250000 8192 3.7978 0.0176537 0.0147 10000 3250.1
128 4.250000 1024 1.1738 0.00924875 0.2462 10000 127.833
128 4.250000 128 1.7511 0.0114331 0.1258 10000 39.5405
128 4.250000 256 1.534 0.010681 0.1668 10000 56.964
128 4.250000 32 2.2797 0.0129671 0.0709 10000 16.9097
128 4.250000 512 1.3218 0.00983181 0.2083 10000 83.8108
128 4.250000 64 1.986 0.0122622 0.0958 10000 25.5668
16384 4.250000 131072 32.1049 0.0540571 0 10000
16384 4.250000 16384 45.7324 0.0640542 0 10000
16384 4.250000 32768 40.0532 0.05987 0 10000
16384 4.250000 4096 62.1252 0.0743368 0 10000
16384 4.250000 65536 35.5761 0.0573789 0 10000
16384 4.250000 8192 52.9424 0.0686094 0 10000
2048 4.250000 1024 11.6838 0.0315532 0 10000
2048 4.250000 16384 6.2437 0.0226471 0.001 10000 9153.8
2048 4.250000 2048 9.8607 0.0289169 0.0001 10000 1298
2048 4.250000 4096 8.404 0.0268376 0 10000
2048 4.250000 512 14.0051 0.0339459 0 10000
2048 4.250000 8192 7.1717 0.0249652 0.0007 10000 5054.14
256 4.250000 1024 1.9306 0.0122261 0.1076 10000 243.065
256 4.250000 128 2.9941 0.0149622 0.0291 10000 58.9003
256 4.250000 2048 1.6531 0.0113374 0.1477 10000 356.97
256 4.250000 256 2.5878 0.0142636 0.0506 10000 98.8735
256 4.250000 512 2.2519 0.0130294 0.0723 10000 153.34
256 4.250000 64 3.4928 0.0163369 0.0165 10000 37.0909
32768 4.250000 131072 63.3812 0.121499 0 4163
32768 4.250000 16384 90.4452 0.0907417 0 10000
32768 4.250000 262144 58.2788 0.165079 0 2016
32768 4.250000 32768 79.0553 0.0857262 0 10000
32768 4.250000 65536 70.3374 0.090339 0 7940
32768 4.250000 8192 104.899 0.0983409 0 10000
4096 4.250000 1024 22.6255 0.0440441 0 10000
4096 4.250000 16384 11.9228 0.0322875 0 10000
4096 4.250000 2048 19.0762 0.0410024 0 10000
4096 4.250000 32768 10.5031 0.0307106 0 10000
4096 4.250000 4096 16.1225 0.0381315 0 10000
4096 4.250000 8192 13.7724 0.0349113 0 10000
512 4.250000 1024 3.3478 0.0163102 0.0221 10000 411.629
512 4.250000 128 5.4178 0.0205914 0.002 10000 83.1
512 4.250000 2048 2.8753 0.0150145 0.0377 10000 666.496
512 4.250000 256 4.6695 0.0190407 0.0048 10000 139.208
512 4.250000 4096 2.4063 0.0137979 0.066 10000 1110.8
512 4.250000 512 3.9382 0.0175795 0.0111 10000 225.793
8192 4.250000 16384 23.1739 0.0454221 0 10000
8192 4.250000 2048 37.2939 0.0576634 0 10000
8192 4.250000 32768 20.3752 0.0429421 0 10000
8192 4.250000 4096 31.5589 0.0532343 0 10000
8192 4.250000 65536 18.0531 0.0406469 0 10000
8192 4.250000 8192 26.8867 0.0493458 0 10000
