#  N   alpha   nIter  av(e)   err(e)   P(sol)    nsamples
65536	9.70	524288	247.783	0.973	0.000	327
65536	9.80	524288	340.863	3.034	0.000	51
65536	9.90	524288	446.600	4.273	0.000	25
65536	9.00	65536	0.000	0.000	1.000	3351
65536	9.10	65536	0.170	0.009	0.850	2275
65536	9.20	65536	8.038	0.113	0.005	1516
65536	9.30	65536	46.570	0.271	0.000	1501
65536	9.35	65536	76.742	0.316	0.000	1487
65536	9.38	65536	97.748	0.345	0.000	1562
65536	9.40	65536	111.698	0.354	0.000	1495
65536	9.45	65536	150.555	0.411	0.000	1478
65536	9.47	65536	166.366	0.405	0.000	1534
65536	9.50	65536	190.854	0.439	0.000	1483
65536	9.55	65536	234.749	0.469	0.000	1453
65536	9.60	65536	279.725	0.965	0.000	349
65536	9.70	65536	374.468	0.524	0.000	1457
131072	9.00	32768	0.117	0.011	0.893	1030
131072	9.15	32768	25.280	0.278	0.000	719
131072	9.20	32768	60.972	0.247	0.000	2352
131072	9.23	32768	89.006	0.349	0.000	1713
131072	9.25	32768	111.074	0.370	0.000	1673
131072	9.28	32768	146.435	0.417	0.000	1681
131072	9.30	32768	172.578	0.465	0.000	1500
131072	9.35	32768	242.447	0.527	0.000	1516
131072	9.40	32768	318.573	0.463	0.000	2252
131072	9.45	32768	400.674	0.882	0.000	668
131072	9.60	32768	667.753	1.038	0.000	673
131072	9.80	32768	1065.136	0.607	0.000	2844
131072	9.00	1048576	0.000	0.000	1.000	29
131072	9.15	1048576	0.000	0.000	1.000	102
131072	9.20	1048576	0.000	0.000	1.000	104
131072	9.25	1048576	0.000	0.000	1.000	97
131072	9.30	1048576	0.000	0.000	1.000	60
131072	9.35	1048576	1.207	0.145	0.402	92
131072	9.40	1048576	12.413	0.714	0.000	75
131072	9.42	1048576	22.500	1.118	0.000	50
131072	9.44	1048576	36.000	1.414	0.000	2
131072	9.45	1048576	44.107	1.248	0.000	75
131072	9.50	1048576	99.054	1.793	0.000	74
131072	9.60	1048576	251.400	2.353	0.000	75
131072	9.80	1048576	622.294	3.568	0.000	68
131072	9.25	262144	0.912	0.082	0.456	182
131072	9.35	262144	33.774	0.712	0.000	164
131072	9.40	262144	79.195	1.096	0.000	164
131072	9.45	262144	142.366	1.361	0.000	164
131072	9.47	262144	172.515	1.422	0.000	169
131072	9.50	262144	211.854	1.480	0.000	164
131072	9.53	262144	260.510	1.462	0.000	200
131072	9.55	262144	294.549	1.649	0.000	164
131072	9.60	262144	379.707	1.784	0.000	164
131072	9.70	262144	564.348	2.097	0.000	164
131072	9.30	4194304	0.000	0.000	1.000	25
131072	9.40	4194304	0.000	0.000	1.000	19
131072	9.00	65536	0.000	0.000	1.000	342
131072	9.10	65536	0.284	0.018	0.762	955
131072	9.20	65536	15.524	0.219	0.000	720
131072	9.30	65536	92.894	0.530	0.000	720
131072	9.40	65536	220.953	0.716	0.000	716
131072	9.50	65536	381.137	0.919	0.000	708
131072	9.60	65536	557.665	1.020	0.000	702
131072	9.00	524288	0.000	0.000	1.000	29
131072	9.10	524288	0.000	0.000	1.000	167
131072	9.20	524288	0.000	0.000	1.000	163
131072	9.30	524288	1.250	0.165	0.319	72
131072	9.40	524288	37.891	1.295	0.000	64
131072	9.50	524288	153.453	2.202	0.000	64
131072	9.60	524288	312.422	2.590	0.000	64
262144	9.00	65536	0.000	0.000	1.000	971
262144	9.10	65536	0.534	0.038	0.611	414
262144	9.15	65536	5.740	0.245	0.020	150
262144	9.20	65536	30.134	0.214	0.000	1489
262144	9.25	65536	89.934	0.820	0.000	350
262144	9.28	65536	143.518	0.924	0.000	400
262144	9.30	65536	183.181	0.776	0.000	686
262144	9.32	65536	228.290	1.152	0.000	400
262144	9.35	65536	305.117	1.307	0.000	350
262144	9.40	65536	442.145	1.069	0.000	829
262144	9.45	65536	597.627	2.448	0.000	150
262144	9.50	65536	762.665	1.781	0.000	328
